client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
68a72aebc5e67088ad3848b429897ba4aee428f9ebb636b9cac864dd511f07a219970b55c24cfe04ea51144fe6e5aea9062175b380c23b08af768c338a055455	common_voice_en_43198671.mp3	facafb715337b899de73cfe3794ba1c43d72901376ec596dd64a999f1399492d	He never scolded a bit.		2	0			United States English|United States Southeastern English (Charlotte NC)		en	
ccf01805159eedfbbdc08719350c6da7a473c6df626762d8aa0093aa38c3c03323aa903305408f1f4448d846e80c022145c43618fe2c071707bc1dc85e2b565f	common_voice_en_37612594.mp3	d035c5dcb704b082b6569fbc0ec4f6826c4cfb4dd3181f83b0b3dbe0f3b61f10	However, the studio took a number of risks that paid off handsomely.		4	0			United States English|thicc southern drawl		en	
ccf01805159eedfbbdc08719350c6da7a473c6df626762d8aa0093aa38c3c03323aa903305408f1f4448d846e80c022145c43618fe2c071707bc1dc85e2b565f	common_voice_en_37612649.mp3	d05ccba98e922afd6c139d562ab8ba6b66c6ecd4e140a6a40a92fa237d37328d	"He graduated from the Hebrew Gymnasium of the ""Education"" network in Warsaw."		2	0			United States English|thicc southern drawl		en	
ccf01805159eedfbbdc08719350c6da7a473c6df626762d8aa0093aa38c3c03323aa903305408f1f4448d846e80c022145c43618fe2c071707bc1dc85e2b565f	common_voice_en_37612648.mp3	d0585100fa8048c142668b38ede128bbcc0e0b4dedff9f55271d2c8066b18ff7	He is currently engaged to Brittany Sharp.		2	0			United States English|thicc southern drawl		en	
ccf01805159eedfbbdc08719350c6da7a473c6df626762d8aa0093aa38c3c03323aa903305408f1f4448d846e80c022145c43618fe2c071707bc1dc85e2b565f	common_voice_en_37612647.mp3	d0245e550d3c1952e30445021cf0591847f2facfd030be548d3390dcd48644b2	The parallels continue again with accounts of the burial.		4	0			United States English|thicc southern drawl		en	
ccf01805159eedfbbdc08719350c6da7a473c6df626762d8aa0093aa38c3c03323aa903305408f1f4448d846e80c022145c43618fe2c071707bc1dc85e2b565f	common_voice_en_37612593.mp3	d05c47bf62d07d0b60219f0d3d25894034ce600718fcdcf148979a1ee12332d6	Larry is now dating another woman named Charlotte Angus.		4	0			United States English|thicc southern drawl		en	
ccf01805159eedfbbdc08719350c6da7a473c6df626762d8aa0093aa38c3c03323aa903305408f1f4448d846e80c022145c43618fe2c071707bc1dc85e2b565f	common_voice_en_37612646.mp3	d02b98e1961a5501f1d57674ca5dea7a18bfe8bff47e28e74c13cd9f7666f88f	Another aspect of Paganini's violin techniques concerned his flexibility.		4	0			United States English|thicc southern drawl		en	
ccf01805159eedfbbdc08719350c6da7a473c6df626762d8aa0093aa38c3c03323aa903305408f1f4448d846e80c022145c43618fe2c071707bc1dc85e2b565f	common_voice_en_37612592.mp3	d04b9f55bda10b23003e9339fb970662886a08897613ce35bd7a424d394afd11	Ione then dissipated.		4	0			United States English|thicc southern drawl		en	
ccf01805159eedfbbdc08719350c6da7a473c6df626762d8aa0093aa38c3c03323aa903305408f1f4448d846e80c022145c43618fe2c071707bc1dc85e2b565f	common_voice_en_37612590.mp3	d05991f82fef106cf167b727721594ba958e55521e414d5e5ceb04e6a9ccd29e	The village public house, the Abbey Inn, is on the corner of North Street.		4	2			United States English|thicc southern drawl		en	
ccf01805159eedfbbdc08719350c6da7a473c6df626762d8aa0093aa38c3c03323aa903305408f1f4448d846e80c022145c43618fe2c071707bc1dc85e2b565f	common_voice_en_37612650.mp3	d04d4eb74f03d60c44653211e4646a341d8bc5187a1c754bb860bfdf02889aba	It rests on five piers, with abutments at either end.		4	0			United States English|thicc southern drawl		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470795.mp3	cf7c17fa1268e088af55ae0cb60cd09a6890ce3084f6ccf75c6733e88109b9c6	The book was similarly praised by other critics.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470751.mp3	cf7ef6d5d096eb2aa45081089b982eb927f8c0d6845130c01e32a2d1bbf801ab	The river and its tributaries were once extensively used to power mills and factories.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470824.mp3	cf679d88fe8ae50eb712a2034d06d370a1815e04cc4eed9300d037fab3179230	En route the regiment was diverted to Ceylon for garrison duties.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470816.mp3	cf885ccadcd92bf07b06925d38843bf66dda8545c814d6f62cff47fea1fb75c2	"He conceded that it did contain ""some nice elements""."		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470809.mp3	cf4d28da8b2b046eccb145f4ac066b0c480bca151b74995c4f0ade475bab458c	Activity on Apache Geronimo has now largely ceased.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470807.mp3	cf81f072fe992a7ce0e0828e3f99d196ef4d598673f61b60633d3047777fc183	There is no designated classification or naming convention for lesions.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470808.mp3	cf82f1769f8ded04d59b348bbe35bfbdb3da8ae8e631d449f40c22ef56515fde	Power steering was standard.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470800.mp3	cf752c7ead61a0f38e4716a5d02b1393241753d90fc856b2e1c071c01aaeeb21	Knightley has an elder brother, Caleb.		9	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470799.mp3	cf83714c72b4ffda9196f38d329ab667d988385bc72aee9ea99f732228ff00ac	Therefore, she did extensive research that included reading many biographies and books about architecture.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470797.mp3	cf3913960b468e17417d69527c7b1668c35bff24c858d071c00218ce23f1e9e2	The full significance of this finding remains to be seen.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470794.mp3	cf8706fcc3c81c814f3396c0f67e69ad7770b0487f205c861fec35f169cfb17c	This deficit may be caused by damage to the parietal lobe.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470791.mp3	cf7d3de490fa8aae4ea967656dfcb90f651e2861265f276eab065f1f95cf6e06	A classical shock impulse is created when the shock machine table changes direction abruptly.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470764.mp3	cf62f6aeb3bf47e5decfba71868f65708b33168c5e8a9172bfb56f0465d2580f	Entry is via the approach from Alnwick, and is restricted to pedestrians only.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470763.mp3	cf7d127b30363324d611d645cc17a878d523b1b42835d918dbfea633093bd738	Additionally, she started concentrating on ecology and women's movements and their development in society.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470761.mp3	cf796d99a42683084631db095158e81b89e836ac5d413544dc87275237f014bf	"In an interview also in ""The Daily Telegraph"", Laurie confirmed his atheism."		15	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470754.mp3	cf83620def01e11c20044ad77c8b157a740f05ddb9416903d3965e57d135676a	The district is entirely located in the Bavarian Forest.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470888.mp3	cf7a3c8222763f5f9643db6dafdd0635bd9a83f154f23c0d01465e2bb9d90e28	Small door like grottoes were made in the rock to resemble caves.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470743.mp3	cf7e904fcd4a806650703462ca1eba8b4e9c91334751627efa3b6b62f556d452	Marches and rallies held by the organization were usually attended by several hundred people.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470760.mp3	cf85cc80070d21a80c4fa60b64b19ee3e76e91bd81d88d9499174a4405d64c8f	Each year, two awards are presented, usually at the World Science Fiction Convention.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470759.mp3	cf7082f4370889373dedd001258f2099b7c813f25ff4cbf68f24971f955f1a2f	Pate went on to earn medallist honors.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470825.mp3	cf31d274bb1b9aae98b218d7012e2614ea03e3d8b9ed00af2cf990724b8e6276	Bridges is married to Erica Bridges and has two children.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470756.mp3	cf817f044fd7abd40e06d9d6ecc58717f978863a88cbaf611e84730ac930c06b	The city of Vidisha as the administrative headquarters of the district.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470897.mp3	cf85cb028c21b12585f81c53b68ef29fad8b1e3143fb6f556755bf3c38f5c97f	The Commission determined that a completely new kind of weapon was needed.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470895.mp3	cf87b399efd421ab2d4bcd541cacbb66bb2102b1bca2950669dfc145f2261bec	He became a free agent after the season, signing with the San Diego Padres.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470894.mp3	cf85b570618b44bad6c2cfa106dc04278dec7d20054344eaa7e07d56a4d59ef9	Jong is openly gay.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470806.mp3	cf6803ad582131091b58b45e4c7dbe30b9d47794ec2f5f24be1dac756a441144	"Angler trailed ""Bergall"" to take everyone off if a Japanese attack threatened."		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470755.mp3	cf3ddf10a1d4e736eb67733b1442d2f709a5a46685aa3804eef27ba7b589c3f0	He was born at Ednam, near Kelso, Scotland.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470746.mp3	cf75e7f754f6a03a39f314b707b9cb362ae1afa2895b0406bba81e776d05794e	It was published in German and English.		9	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470826.mp3	cf7f9f7d596596bcd4303e47fc4920230fa4ffed233a791ba6d35738251443ff	It serves as the municipal seat for the surrounding municipality of the same name.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470745.mp3	cf7a15517403f2a3cc9e066b5fa1dcc7efe66dd45e8a7154a7ab3a10db92dc57	Carson greatly admired the talents of Hank Williams.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470831.mp3	cf87191c37a17633a0661958e94c35fc273a679051efba3526436dd26f77c42c	The regional district borders the Province of Alberta across the Rocky Mountains.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470792.mp3	cf839470794bc53f9738dcf9cca560382ba8e7d6fc97cf284ba5f246a3fb4176	It has also been reported in New Zealand.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470830.mp3	cf622933a569d2531af9ff9cfd505c642e826a4d4e33192784adb3115833c187	Ascari made a mistake and spun.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470829.mp3	cf6b494c525c6a58191c470a9b4fd4fdcf4670cf8e83abbbcb465837053c04d2	In winter, most or all of the Bay usually freezes.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470828.mp3	cf7702f0b6ffea3e0f1a2eaff8b551b73657c29b23cf1d7b4b5c27242152b075	It is a benign tumor.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470827.mp3	cf6a52af23193c38b043c9e81c34272d3c521d508d31c5d0325b3ab03664dcd4	Only the third and fourth fingers end in union.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470753.mp3	cf8292a1c75bcf95ac008fb8883694e84191c68cb733991669a794fd16e4093c	The labial palps finally funnel the food into the mouth, where digestion begins.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470744.mp3	cf5adf4a710986a9a1889022003dddefcbbb56c0af37f489d632472512253c6c	Apart from his novels Pittler also wrote short stories, poems and essays.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470893.mp3	cf857b85629c53882a127dae2c1dfaef575a8eb76d2d0a44b0f3c5456d8d4cc4	In an effort to keep plants from closing, many instituted wage cuts.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470892.mp3	cf6ee25ee85d01d8ed831c6306ff492e5c2684e23fae3ee825dff7c09e0d13e7	McBride was born in Chicago, Illinois, from which his nickname, Chi, derives.		6	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470851.mp3	cf6301dcf90d743047a78873aec1f2d3e40d031ebd8be4b85aa45f4bf513f3f1	The president appoints judges with the advice and consent of the Congress.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470833.mp3	cf31dbed11f389625903699d93bab3731885b19bb36044b3c76307d40cbe6561	The Esperanto language institute headquarters are located in Plantation.		3	0	sixties	female_feminine	United States English|Texas		en	
b9423ded6c5670ebd6fdd41739b45bacd3f178c9fd5d02e46e0b9e533a14a9e725ded2a6d1e0353418f5780191669a89e58844b3f37c37066edbae8e22ef6ce6	common_voice_en_37470839.mp3	cf88d790fd0bb60f7e56c3bb5430007eba07e523ba50e65b520c512fc129666a	The house is extensively furnished with paintings, prints, and art.		3	0	sixties	female_feminine	United States English|Texas		en	
